year,season,fishery,area,catch
2001,2,14,2,2366
2002,2,14,2,2274.25
2003,2,14,2,2319.75
2004,2,14,2,3054.25
2005,2,14,2,1038.5
2006,2,14,2,1062.25
2007,2,14,2,917.25
2008,2,14,2,876.249
2009,2,14,2,3836.25
2010,2,14,2,2673
2011,2,14,2,2684.5
2012,2,14,2,3567.25
2013,2,14,2,2827.25
2014,2,14,2,5789.25
2015,2,14,2,7419.75
2016,2,14,2,5162.5
2017,2,14,2,3128
2018,2,14,2,5842.5
2019,2,14,2,6303.25
2020,2,14,2,6825
2021,2,14,2,8610
2022,2,14,2,5535
2023,2,14,2,5535
2024,2,14,2,23685
1952,2,15,2,0
1953,2,15,2,0
1954,2,15,2,0
1955,2,15,2,0
1956,2,15,2,0
1957,2,15,2,0
1958,2,15,2,0
1959,2,15,2,0
1960,2,15,2,0
1961,2,15,2,0
1962,2,15,2,0
1963,2,15,2,0
1964,2,15,2,0
1965,2,15,2,0
1966,2,15,2,0
1967,2,15,2,0
1968,2,15,2,0
1969,2,15,2,0
1970,2,15,2,958.749
1971,2,15,2,1072.5
1972,2,15,2,1114.5
1973,2,15,2,1333.25
1974,2,15,2,1550
1975,2,15,2,1581.76
1976,2,15,2,1332.5
1977,2,15,2,1889.26
1978,2,15,2,1139.75
1979,2,15,2,1461.5
1980,2,15,2,1336
1981,2,15,2,1474
1982,2,15,2,1363
1983,2,15,2,1480.5
1984,2,15,2,1417
1985,2,15,2,1622.5
1986,2,15,2,1653.76
1987,2,15,2,1206.76
1988,2,15,2,1466.26
1989,2,15,2,1597
1990,2,15,2,2253
1991,2,15,2,2655.76
1992,2,15,2,1105
1993,2,15,2,1203.25
1994,2,15,2,1858.25
1995,2,15,2,2151.76
1996,2,15,2,2154.5
1997,2,15,2,2041.25
1998,2,15,2,2299.5
1999,2,15,2,2395.5
2000,2,15,2,2363.5
2001,2,15,2,2228.5
2002,2,15,2,2485.75
2003,2,15,2,3135
2004,2,15,2,3274.75
2005,2,15,2,3247.5
2006,2,15,2,3624.5
2007,2,15,2,4213.25
2008,2,15,2,3928
2009,2,15,2,1942
2010,2,15,2,2828.5
2011,2,15,2,2644.25
2012,2,15,2,3612.25
2013,2,15,2,3182.75
2014,2,15,2,6731.26
2015,2,15,2,5206.25
2016,2,15,2,4398.25
2017,2,15,2,5990.26
2018,2,15,2,6760.25
2019,2,15,2,6247
2020,2,15,2,4143
2021,2,15,2,4878
2022,2,15,2,4464
2023,2,15,2,4584
2024,2,15,2,8355
1952,2,16,2,0
1953,2,16,2,0
1954,2,16,2,0
1955,2,16,2,0
1956,2,16,2,0
1957,2,16,2,0
1958,2,16,2,0
1959,2,16,2,0
1960,2,16,2,0
1961,2,16,2,0
1962,2,16,2,0
1963,2,16,2,0
1964,2,16,2,0
1965,2,16,2,0
1966,2,16,2,0
1967,2,16,2,0
1968,2,16,2,0
1969,2,16,2,0
1970,2,16,2,0
1971,2,16,2,0
1972,2,16,2,7.9
1973,2,16,2,44.9
1974,2,16,2,30.9
1975,2,16,2,3
1976,2,16,2,129.597
1977,2,16,2,142.175
1978,2,16,2,261.027
1979,2,16,2,446.433
1980,2,16,2,1003.94
1981,2,16,2,1232.49
1982,2,16,2,1272.5
1983,2,16,2,1412
1984,2,16,2,1539.21
1985,2,16,2,1678.73
1986,2,16,2,1751.02
1987,2,16,2,1972.97
1988,2,16,2,2331.91
1989,2,16,2,2540.5
1990,2,16,2,2923.12
1991,2,16,2,2980.31
1992,2,16,2,3428.17
1993,2,16,2,3146.44
1994,2,16,2,3485.89
1995,2,16,2,3720.05
1996,2,16,2,5767.61
1997,2,16,2,4285.1
1998,2,16,2,5656.49
1999,2,16,2,5368.27
2000,2,16,2,5711.98
2001,2,16,2,5256
2002,2,16,2,5051.95
2003,2,16,2,5153.28
2004,2,16,2,6785.04
2005,2,16,2,5652.01
2006,2,16,2,4603.34
2007,2,16,2,5632.21
2008,2,16,2,4710.63
2009,2,16,2,4690.75
2010,2,16,2,3870.44
2011,2,16,2,8048.27
2012,2,16,2,7657.7
2013,2,16,2,4584.65
2014,2,16,2,5074.59
2015,2,16,2,8108.79
2016,2,16,2,4970.97
2017,2,16,2,5326.01
2018,2,16,2,5601.79
2019,2,16,2,3612.06
2020,2,16,2,6793.73
2021,2,16,2,4288.85
2022,2,16,2,4050.65
2023,2,16,2,3324.54
2024,2,16,2,3169.44
1952,2,17,2,0
1953,2,17,2,0
1954,2,17,2,0
1955,2,17,2,0
1956,2,17,2,0
1957,2,17,2,0
1958,2,17,2,0
1959,2,17,2,0
1960,2,17,2,0
1961,2,17,2,0
1962,2,17,2,0
1963,2,17,2,0
1964,2,17,2,0
1965,2,17,2,0
1966,2,17,2,0
1967,2,17,2,0
1968,2,17,2,0
1969,2,17,2,0
1970,2,17,2,0
1971,2,17,2,0
1972,2,17,2,0
1973,2,17,2,0
1974,2,17,2,0
1975,2,17,2,0
1976,2,17,2,0
1977,2,17,2,0
1978,2,17,2,0
1979,2,17,2,0
1980,2,17,2,96.31
1981,2,17,2,108.33
1982,2,17,2,117.72
1983,2,17,2,131.73
1984,2,17,2,143.44
1985,2,17,2,157.23
1986,2,17,2,254.388
1987,2,17,2,525.5
1988,2,17,2,262.67
1989,2,17,2,663.857
1990,2,17,2,272.74
1991,2,17,2,278.96
1992,2,17,2,320.71
1993,2,17,2,293.82
1994,2,17,2,325.93
1995,2,17,2,347.25
1996,2,17,2,538.95
1997,2,17,2,401.05
1998,2,17,2,529.48
1999,2,17,2,502.47
2000,2,17,2,534.6
2001,2,17,2,491.95
2002,2,17,2,472.91
2003,2,17,2,482.38
2004,2,17,2,635.06
2005,2,17,2,648.17
2006,2,17,2,453.43
2007,2,17,2,649.73
2008,2,17,2,528.13
2009,2,17,2,492.09
2010,2,17,2,254.72
2011,2,17,2,322.82
2012,2,17,2,965.82
2013,2,17,2,1562.84
2014,2,17,2,826.5
2015,2,17,2,452.13
2016,2,17,2,1249.8
2017,2,17,2,3374.71
2018,2,17,2,1491.01
2019,2,17,2,939.11
2020,2,17,2,1654.16
2021,2,17,2,2386.07
2022,2,17,2,1546.49
2023,2,17,2,1604.73
2024,2,17,2,1396.65
1952,2,18,2,0
1953,2,18,2,0
1954,2,18,2,0
1955,2,18,2,0
1956,2,18,2,0
1957,2,18,2,0
1958,2,18,2,0
1959,2,18,2,0
1960,2,18,2,0
1961,2,18,2,0
1962,2,18,2,0
1963,2,18,2,0
1964,2,18,2,0
1965,2,18,2,0
1966,2,18,2,0
1967,2,18,2,0
1968,2,18,2,0
1969,2,18,2,0
1970,2,18,2,409.29
1971,2,18,2,460.908
1972,2,18,2,464.982
1973,2,18,2,562.884
1974,2,18,2,658.014
1975,2,18,2,680.106
1976,2,18,2,573.3
1977,2,18,2,981.204
1978,2,18,2,441.714
1979,2,18,2,1060.42
1980,2,18,2,849.898
1981,2,18,2,1349.21
1982,2,18,2,1715.11
1983,2,18,2,1857.93
1984,2,18,2,1848.6
1985,2,18,2,1685.08
1986,2,18,2,1632.29
1987,2,18,2,1737.22
1988,2,18,2,1537.77
1989,2,18,2,1733.51
1990,2,18,2,2112.1
1991,2,18,2,2322.17
1992,2,18,2,1539.37
1993,2,18,2,819.294
1994,2,18,2,2035.4
1995,2,18,2,2232.5
1996,2,18,2,2277.49
1997,2,18,2,3050.99
1998,2,18,2,2344.48
1999,2,18,2,2492.92
2000,2,18,2,3228.41
2001,2,18,2,2959.8
2002,2,18,2,2681.1
2003,2,18,2,3797.6
2004,2,18,2,3865.81
2005,2,18,2,4276.4
2006,2,18,2,4800.81
2007,2,18,2,5133.49
2008,2,18,2,5473.31
2009,2,18,2,3071.3
2010,2,18,2,1686.38
2011,2,18,2,1179
2012,2,18,2,1273.31
2013,2,18,2,693.462
2014,2,18,2,1385.75
2015,2,18,2,1913.27
2016,2,18,2,1977.23
2017,2,18,2,1956.99
2018,2,18,2,1864.21
2019,2,18,2,1795.43
2020,2,18,2,880.518
2021,2,18,2,938.871
2022,2,18,2,741.768
2023,2,18,2,671.964
2024,2,18,2,696.783
1952,2,19,2,0
1953,2,19,2,0
1954,2,19,2,0
1955,2,19,2,0
1956,2,19,2,0
1957,2,19,2,0
1958,2,19,2,0
1959,2,19,2,0
1960,2,19,2,0
1961,2,19,2,0
1962,2,19,2,0
1963,2,19,2,0
1964,2,19,2,0
1965,2,19,2,0
1966,2,19,2,0
1967,2,19,2,0
1968,2,19,2,0
1969,2,19,2,0
1970,2,19,2,0
1971,2,19,2,4.857
1972,2,19,2,0
1973,2,19,2,0
1974,2,19,2,0
1975,2,19,2,106.752
1976,2,19,2,0
1977,2,19,2,388.57
1978,2,19,2,1428.12
1979,2,19,2,1745.35
1980,2,19,2,571.19
1981,2,19,2,2039.11
1982,2,19,2,30.86
1983,2,19,2,2925.83
1984,2,19,2,6073.75
1985,2,19,2,3641.33
1986,2,19,2,2636.55
1987,2,19,2,1650.03
1988,2,19,2,6980.91
1989,2,19,2,8350.65
1990,2,19,2,577.657
1991,2,19,2,7180.09
1992,2,19,2,1121.05
1993,2,19,2,555.982
1994,2,19,2,1146.97
1995,2,19,2,5282.48
1996,2,19,2,2444.31
1997,2,19,2,217.195
1998,2,19,2,1.663
1999,2,19,2,428.708
2000,2,19,2,169.69
2001,2,19,2,340.991
2002,2,19,2,121.42
2003,2,19,2,2229.61
2004,2,19,2,184.206
2005,2,19,2,608.891
2006,2,19,2,944.25
2007,2,19,2,85.865
2008,2,19,2,609.173
2009,2,19,2,1.202
2010,2,19,2,158.019
2011,2,19,2,6.537
2012,2,19,2,125.827
2013,2,19,2,50.549
2014,2,19,2,303.525
2015,2,19,2,11.236
2016,2,19,2,379.295
2017,2,19,2,666.863
2018,2,19,2,189.433
2019,2,19,2,388.337
2020,2,19,2,266.572
2021,2,19,2,76.025
2022,2,19,2,190.862
2023,2,19,2,4.915
2024,2,19,2,1471.15
1952,2,20,2,0
1953,2,20,2,0
1954,2,20,2,0
1955,2,20,2,0
1956,2,20,2,0
1957,2,20,2,0
1958,2,20,2,0
1959,2,20,2,0
1960,2,20,2,0
1961,2,20,2,0
1962,2,20,2,0
1963,2,20,2,0
1964,2,20,2,0
1965,2,20,2,0
1966,2,20,2,0
1967,2,20,2,0
1968,2,20,2,0
1969,2,20,2,0
1970,2,20,2,0
1971,2,20,2,0
1972,2,20,2,0
1973,2,20,2,0
1974,2,20,2,0
1975,2,20,2,27.236
1976,2,20,2,0.684
1977,2,20,2,1.962
1978,2,20,2,4.169
1979,2,20,2,165.492
1980,2,20,2,196.664
1981,2,20,2,0
1982,2,20,2,4.621
1983,2,20,2,299.02
1984,2,20,2,1122
1985,2,20,2,293.214
1986,2,20,2,1279.61
1987,2,20,2,51.809
1988,2,20,2,131.691
1989,2,20,2,1687.08
1990,2,20,2,1372.55
1991,2,20,2,16997
1992,2,20,2,72.007
1993,2,20,2,330.153
1994,2,20,2,714.033
1995,2,20,2,77.379
1996,2,20,2,989.409
1997,2,20,2,0.884
1998,2,20,2,0
1999,2,20,2,1251.44
2000,2,20,2,450.143
2001,2,20,2,343.704
2002,2,20,2,383.573
2003,2,20,2,3355.05
2004,2,20,2,838.501
2005,2,20,2,601.678
2006,2,20,2,1116.04
2007,2,20,2,1058.58
2008,2,20,2,534.662
2009,2,20,2,430.582
2010,2,20,2,344.379
2011,2,20,2,340.941
2012,2,20,2,305.429
2013,2,20,2,319.975
2014,2,20,2,2514.06
2015,2,20,2,426.569
2016,2,20,2,1315.49
2017,2,20,2,2469.49
2018,2,20,2,3075.94
2019,2,20,2,1186.22
2020,2,20,2,1529.18
2021,2,20,2,407.064
2022,2,20,2,352.089
2023,2,20,2,679.959
2024,2,20,2,2115.92
1952,2,21,2,0
1953,2,21,2,0
1954,2,21,2,0
1955,2,21,2,0
1956,2,21,2,0
1957,2,21,2,0
1958,2,21,2,0
1959,2,21,2,0
1960,2,21,2,0
1961,2,21,2,0
1962,2,21,2,0
1963,2,21,2,0
1964,2,21,2,0
1965,2,21,2,0
1966,2,21,2,0
1967,2,21,2,0
1968,2,21,2,0
1969,2,21,2,0
1970,2,21,2,1237.5
1971,2,21,2,1282.5
1972,2,21,2,2025
1973,2,21,2,2295
1974,2,21,2,2287.25
1975,2,21,2,2489
1976,2,21,2,1694.25
1977,2,21,2,2310.25
1978,2,21,2,1850.75
1979,2,21,2,2583.5
1980,2,21,2,2080.72
1981,2,21,2,2644.93
1982,2,21,2,2924.77
1983,2,21,2,2759.04
1984,2,21,2,3904.33
1985,2,21,2,4428.02
1986,2,21,2,5514.04
1987,2,21,2,6195.29
1988,2,21,2,7370.5
1989,2,21,2,8816.38
1990,2,21,2,6457.7
1991,2,21,2,6604.86
1992,2,21,2,7593.24
1993,2,21,2,6956.5
1994,2,21,2,7716.09
1995,2,21,2,8222.28
1996,2,21,2,12760.8
1997,2,21,2,9494.99
1998,2,21,2,12536.1
1999,2,21,2,11897.4
2000,2,21,2,12658.9
2001,2,21,2,11648.5
2002,2,21,2,11196.2
2003,2,21,2,11420.9
2004,2,21,2,15036.7
2005,2,21,2,4651.58
2006,2,21,2,3744.05
2007,2,21,2,5060.48
2008,2,21,2,4496.67
2009,2,21,2,7714.25
2010,2,21,2,5852.06
2011,2,21,2,10903.4
2012,2,21,2,19279.7
2013,2,21,2,22749.3
2014,2,21,2,14486
2015,2,21,2,14539.3
2016,2,21,2,23877.3
2017,2,21,2,25961.9
2018,2,21,2,33564.1
2019,2,21,2,37403.5
2020,2,21,2,34116.2
2021,2,21,2,36352.8
2022,2,21,2,33392.7
2023,2,21,2,33539.7
2024,2,21,2,21591.8
1952,2,22,2,0
1953,2,22,2,0
1954,2,22,2,0
1955,2,22,2,0
1956,2,22,2,0
1957,2,22,2,0
1958,2,22,2,0
1959,2,22,2,0
1960,2,22,2,0
1961,2,22,2,0
1962,2,22,2,0
1963,2,22,2,0
1964,2,22,2,0
1965,2,22,2,0
1966,2,22,2,0
1967,2,22,2,0
1968,2,22,2,0
1969,2,22,2,0
1970,2,22,2,5727.75
1971,2,22,2,6412.34
1972,2,22,2,6641.98
1973,2,22,2,7955.39
1974,2,22,2,9253.77
1975,2,22,2,9456.93
1976,2,22,2,7967.18
1977,2,22,2,11548.8
1978,2,22,2,6985.58
1979,2,22,2,9142.11
1980,2,22,2,8358.86
1981,2,22,2,9711.84
1982,2,22,2,8925.14
1983,2,22,2,10676.1
1984,2,22,2,10220.9
1985,2,22,2,11626.9
1986,2,22,2,10926
1987,2,22,2,8886.76
1988,2,22,2,9871.94
1989,2,22,2,10839.3
1990,2,22,2,15211.9
1991,2,22,2,17678.5
1992,2,22,2,8422.14
1993,2,22,2,7455.42
1994,2,22,2,12113.1
1995,2,22,2,12916.2
1996,2,22,2,13000
1997,2,22,2,13740.8
1998,2,22,2,14203.8
1999,2,22,2,15047.3
2000,2,22,2,16460.6
2001,2,22,2,15156.5
2002,2,22,2,16226.9
2003,2,22,2,21553.1
2004,2,22,2,22144.4
2005,2,22,2,21176.8
2006,2,22,2,23364.9
2007,2,22,2,26237.7
2008,2,22,2,26957.2
2009,2,22,2,17568.4
2010,2,22,2,15095.3
2011,2,22,2,6618.03
2012,2,22,2,5719.22
2013,2,22,2,8231.79
2014,2,22,2,8366.4
2015,2,22,2,8777.39
2016,2,22,2,8815.15
2017,2,22,2,10946.4
2018,2,22,2,8262.08
2019,2,22,2,6957.17
2020,2,22,2,10630.2
2021,2,22,2,12486.5
2022,2,22,2,8128
2023,2,22,2,9748.44
2024,2,22,2,8131.36
1952,2,23,2,0
1953,2,23,2,0
1954,2,23,2,0
1955,2,23,2,0
1956,2,23,2,0
1957,2,23,2,0
1958,2,23,2,0
1959,2,23,2,0
1960,2,23,2,0
1961,2,23,2,0
1962,2,23,2,0
1963,2,23,2,0
1964,2,23,2,0
1965,2,23,2,0
1966,2,23,2,0
1967,2,23,2,0
1968,2,23,2,0
1969,2,23,2,0
1970,2,23,2,0
1971,2,23,2,0
1972,2,23,2,0
1973,2,23,2,0
1974,2,23,2,0
1975,2,23,2,0
1976,2,23,2,0
1977,2,23,2,0
1978,2,23,2,0
1979,2,23,2,0
1980,2,23,2,0
1981,2,23,2,0
1982,2,23,2,0
1983,2,23,2,0
1984,2,23,2,0
1985,2,23,2,0
1986,2,23,2,0
1987,2,23,2,0
1988,2,23,2,0
1989,2,23,2,0
1990,2,23,2,0
1991,2,23,2,0
1992,2,23,2,0
1993,2,23,2,0
1994,2,23,2,0
1995,2,23,2,0
1996,2,23,2,0
1997,2,23,2,0
1998,2,23,2,0
1999,2,23,2,0
2000,2,23,2,591.022
2001,2,23,2,622
2002,2,23,2,662.293
2003,2,23,2,658.151
2004,2,23,2,887.858
2005,2,23,2,970.366
2006,2,23,2,973.449
2007,2,23,2,1003.88
2008,2,23,2,923.94
2009,2,23,2,793.883
2010,2,23,2,739.229
2011,2,23,2,742.238
2012,2,23,2,713.383
2013,2,23,2,1171.44
2014,2,23,2,575.067
2015,2,23,2,1113.05
2016,2,23,2,1465.33
2017,2,23,2,1024.31
2018,2,23,2,1198.41
2019,2,23,2,701.997
2020,2,23,2,713.386
2021,2,23,2,602.32
2022,2,23,2,921.244
2023,2,23,2,779.466
2024,2,23,2,1695.7
1952,2,24,3,0
1953,2,24,3,0
1954,2,24,3,0
1955,2,24,3,0
1956,2,24,3,0
1957,2,24,3,0
1958,2,24,3,0
1959,2,24,3,0
1960,2,24,3,0
1961,2,24,3,0
1962,2,24,3,0
1963,2,24,3,0
1964,2,24,3,0
1965,2,24,3,0
1966,2,24,3,0
1967,2,24,3,0
1968,2,24,3,0
1969,2,24,3,0
1970,2,24,3,22.1
1971,2,24,3,27.25
1972,2,24,3,239.46
1973,2,24,3,262.68
1974,2,24,3,579.92
1975,2,24,3,244.24
1976,2,24,3,2572.06
1977,2,24,3,1581.4
1978,2,24,3,892.47
1979,2,24,3,925.58
1980,2,24,3,1224.78
1981,2,24,3,2179.98
1982,2,24,3,72.88
1983,2,24,3,118.26
1984,2,24,3,30.47
1985,2,24,3,3162.98
1986,2,24,3,204.41
1987,2,24,3,494.61
1988,2,24,3,419.1
1989,2,24,3,579.29
1990,2,24,3,642.48
1991,2,24,3,395.5
1992,2,24,3,794.72
1993,2,24,3,709.45
1994,2,24,3,498.72
1995,2,24,3,804.209
1996,2,24,3,554.85
1997,2,24,3,395.02
1998,2,24,3,306.36
1999,2,24,3,230.39
2000,2,24,3,66.611
2001,2,24,3,20.303
2002,2,24,3,97.44
2003,2,24,3,80.546
2004,2,24,3,73.284
2005,2,24,3,101.728
2006,2,24,3,84.064
2007,2,24,3,110.562
2008,2,24,3,37.64
2009,2,24,3,0
2010,2,24,3,0
2011,2,24,3,55.77
2012,2,24,3,121.765
2013,2,24,3,20.86
2014,2,24,3,0
2015,2,24,3,0
2016,2,24,3,22.782
2017,2,24,3,62.289
2018,2,24,3,40.829
2019,2,24,3,78.16
2020,2,24,3,82.7
2021,2,24,3,55.76
2022,2,24,3,21.27
2023,2,24,3,2.55
2024,2,24,3,0
1952,2,25,3,0
1953,2,25,3,0
1954,2,25,3,0
1955,2,25,3,0
1956,2,25,3,0
1957,2,25,3,0
1958,2,25,3,0
1959,2,25,3,0
1960,2,25,3,0
1961,2,25,3,0
1962,2,25,3,0
1963,2,25,3,0
1964,2,25,3,0
1965,2,25,3,0
1966,2,25,3,0
1967,2,25,3,0
1968,2,25,3,0
1969,2,25,3,0
1970,2,25,3,0
1971,2,25,3,0
1972,2,25,3,0
1973,2,25,3,2.71
1974,2,25,3,0
1975,2,25,3,0
1976,2,25,3,173.26
1977,2,25,3,52.238
1978,2,25,3,274.521
1979,2,25,3,0
1980,2,25,3,0
1981,2,25,3,90.466
1982,2,25,3,487.406
1983,2,25,3,181.935
1984,2,25,3,1415.7
1985,2,25,3,4062.33
1986,2,25,3,805.551
1987,2,25,3,1322.83
1988,2,25,3,1466.38
1989,2,25,3,12583.2
1990,2,25,3,14416.3
1991,2,25,3,13491.5
1992,2,25,3,9554.59
1993,2,25,3,5993.85
1994,2,25,3,4470.8
1995,2,25,3,11639
1996,2,25,3,9471.54
1997,2,25,3,6560.36
1998,2,25,3,11435.6
1999,2,25,3,6439.98
2000,2,25,3,10039.8
2001,2,25,3,6460.01
2002,2,25,3,6087.36
2003,2,25,3,9713.08
2004,2,25,3,10348.6
2005,2,25,3,12957.4
2006,2,25,3,20841.3
2007,2,25,3,9652.84
2008,2,25,3,14734.7
2009,2,25,3,18001.7
2010,2,25,3,8089.03
2011,2,25,3,11612.9
2012,2,25,3,10516.9
2013,2,25,3,8959.22
2014,2,25,3,6091.4
2015,2,25,3,5566.75
2016,2,25,3,6486.43
2017,2,25,3,7185.53
2018,2,25,3,5577.97
2019,2,25,3,3152.89
2020,2,25,3,4979.67
2021,2,25,3,4952.71
2022,2,25,3,7892.33
2023,2,25,3,6656.27
2024,2,25,3,5077.62
1952,2,26,3,0
1953,2,26,3,0
1954,2,26,3,0
1955,2,26,3,0
1956,2,26,3,0
1957,2,26,3,0
1958,2,26,3,0
1959,2,26,3,0
1960,2,26,3,0
1961,2,26,3,0
1962,2,26,3,0
1963,2,26,3,0
1964,2,26,3,0
1965,2,26,3,0
1966,2,26,3,0
1967,2,26,3,0
1968,2,26,3,0
1969,2,26,3,0
1970,2,26,3,0
1971,2,26,3,0
1972,2,26,3,0
1973,2,26,3,0
1974,2,26,3,0
1975,2,26,3,2.283
1976,2,26,3,0
1977,2,26,3,0
1978,2,26,3,11.588
1979,2,26,3,0
1980,2,26,3,0
1981,2,26,3,0
1982,2,26,3,127.867
1983,2,26,3,2338.26
1984,2,26,3,148.387
1985,2,26,3,3101
1986,2,26,3,0.531
1987,2,26,3,158.502
1988,2,26,3,129.547
1989,2,26,3,2375.76
1990,2,26,3,6795.19
1991,2,26,3,14340.1
1992,2,26,3,2119.85
1993,2,26,3,4153.97
1994,2,26,3,2975.85
1995,2,26,3,1467.87
1996,2,26,3,2247.77
1997,2,26,3,870.157
1998,2,26,3,5373.07
1999,2,26,3,2252.87
2000,2,26,3,13020.2
2001,2,26,3,1133.51
2002,2,26,3,2607.56
2003,2,26,3,10743.1
2004,2,26,3,984.061
2005,2,26,3,4962.18
2006,2,26,3,8992.76
2007,2,26,3,12504.8
2008,2,26,3,15898.5
2009,2,26,3,10225.3
2010,2,26,3,11051
2011,2,26,3,8125.26
2012,2,26,3,11232.6
2013,2,26,3,16281.8
2014,2,26,3,14438
2015,2,26,3,9248.69
2016,2,26,3,18912.5
2017,2,26,3,22815.3
2018,2,26,3,17991.9
2019,2,26,3,11260.5
2020,2,26,3,23769.2
2021,2,26,3,1033.14
2022,2,26,3,30919
2023,2,26,3,23397.6
2024,2,26,3,27223
1952,2,27,4,0
1953,2,27,4,0
1954,2,27,4,0
1955,2,27,4,0
1956,2,27,4,0
1957,2,27,4,0
1958,2,27,4,0
1959,2,27,4,0
1960,2,27,4,0
1961,2,27,4,0
1962,2,27,4,0
1963,2,27,4,0
1964,2,27,4,0
1965,2,27,4,0
1966,2,27,4,0
1967,2,27,4,0
1968,2,27,4,0
1969,2,27,4,0
1970,2,27,4,0
1971,2,27,4,0
1972,2,27,4,6.9
1973,2,27,4,53.9
1974,2,27,4,29.5
1975,2,27,4,9.2
1976,2,27,4,25.3
1977,2,27,4,72.3
1978,2,27,4,26.8
1979,2,27,4,14.1
1980,2,27,4,52.9
1981,2,27,4,63.5
1982,2,27,4,81.57
1983,2,27,4,173.76
1984,2,27,4,52.81
1985,2,27,4,221.2
1986,2,27,4,34.26
1987,2,27,4,17.25
1988,2,27,4,143.38
1989,2,27,4,62.05
1990,2,27,4,149.01
1991,2,27,4,70.01
1992,2,27,4,95.22
1993,2,27,4,133.17
1994,2,27,4,74.61
1995,2,27,4,216.644
1996,2,27,4,16.14
1997,2,27,4,32.97
1998,2,27,4,6.65
1999,2,27,4,37.25
2000,2,27,4,1.7
2001,2,27,4,2.516
2002,2,27,4,0
2003,2,27,4,9.5
2004,2,27,4,9.1
2005,2,27,4,0
2006,2,27,4,17.957
2007,2,27,4,15.364
2008,2,27,4,19.391
2009,2,27,4,6
2010,2,27,4,1.6
2011,2,27,4,47
2012,2,27,4,1
2013,2,27,4,3.3
2014,2,27,4,0
2015,2,27,4,1
2016,2,27,4,1.4
2017,2,27,4,0
2018,2,27,4,0.9
2019,2,27,4,0
2020,2,27,4,1
2021,2,27,4,73.2
2022,2,27,4,0
2023,2,27,4,0
2024,2,27,4,7.1
1952,2,28,4,0
1953,2,28,4,0
1954,2,28,4,0
1955,2,28,4,0
1956,2,28,4,0
1957,2,28,4,0
1958,2,28,4,0
1959,2,28,4,0
1960,2,28,4,0
1961,2,28,4,0
1962,2,28,4,0
1963,2,28,4,0
1964,2,28,4,0
1965,2,28,4,0
1966,2,28,4,0
1967,2,28,4,0
1968,2,28,4,0
1969,2,28,4,0
1970,2,28,4,0
1971,2,28,4,0
1972,2,28,4,0
1973,2,28,4,1.807
1974,2,28,4,0
1975,2,28,4,43.085
1976,2,28,4,265.838
1977,2,28,4,695.388
1978,2,28,4,76.901
1979,2,28,4,197.582
1980,2,28,4,1549.72
1981,2,28,4,7740.03
1982,2,28,4,12365.5
1983,2,28,4,5036.5
1984,2,28,4,11257.7
1985,2,28,4,8846.71
1986,2,28,4,14452.7
1987,2,28,4,19074.3
1988,2,28,4,18397.3
1989,2,28,4,11740.9
1990,2,28,4,23465.1
1991,2,28,4,13194.6
1992,2,28,4,32947.7
1993,2,28,4,17625.5
1994,2,28,4,23569.9
1995,2,28,4,15539.9
1996,2,28,4,11992.8
1997,2,28,4,24859
1998,2,28,4,16221.9
1999,2,28,4,28112.6
2000,2,28,4,18167.5
2001,2,28,4,9920.51
2002,2,28,4,19176.5
2003,2,28,4,10101.4
2004,2,28,4,22248
2005,2,28,4,20522.5
2006,2,28,4,23670.3
2007,2,28,4,17731.4
2008,2,28,4,17711.1
2009,2,28,4,27501.9
2010,2,28,4,12741.6
2011,2,28,4,25257.7
2012,2,28,4,14903.7
2013,2,28,4,23057.2
2014,2,28,4,14415.8
2015,2,28,4,8004.24
2016,2,28,4,18929.6
2017,2,28,4,15332.8
2018,2,28,4,15164.9
2019,2,28,4,4915.81
2020,2,28,4,23155.3
2021,2,28,4,24858
2022,2,28,4,17731.3
2023,2,28,4,5777.33
2024,2,28,4,6555.58
1952,2,29,4,0
1953,2,29,4,0
1954,2,29,4,0
1955,2,29,4,0
1956,2,29,4,0
1957,2,29,4,0
1958,2,29,4,0
1959,2,29,4,0
1960,2,29,4,0
1961,2,29,4,0
1962,2,29,4,0
1963,2,29,4,0
1964,2,29,4,0
1965,2,29,4,0
1966,2,29,4,0
1967,2,29,4,0
1968,2,29,4,0
1969,2,29,4,0
1970,2,29,4,0
1971,2,29,4,0
1972,2,29,4,0
1973,2,29,4,0
1974,2,29,4,0
1975,2,29,4,0
1976,2,29,4,0
1977,2,29,4,0
1978,2,29,4,0
1979,2,29,4,0
1980,2,29,4,0
1981,2,29,4,0
1982,2,29,4,116.244
1983,2,29,4,9755.28
1984,2,29,4,262.125
1985,2,29,4,69.401
1986,2,29,4,86.062
1987,2,29,4,2507.13
1988,2,29,4,191.611
1989,2,29,4,0
1990,2,29,4,302.776
1991,2,29,4,86.848
1992,2,29,4,6058.81
1993,2,29,4,3622.11
1994,2,29,4,318.332
1995,2,29,4,3.946
1996,2,29,4,2584.98
1997,2,29,4,15882.8
1998,2,29,4,9365.16
1999,2,29,4,13604.6
2000,2,29,4,9425.36
2001,2,29,4,11591.5
2002,2,29,4,10941.7
2003,2,29,4,1369.8
2004,2,29,4,9933.39
2005,2,29,4,4469.35
2006,2,29,4,2510.45
2007,2,29,4,4913.93
2008,2,29,4,5319.27
2009,2,29,4,9955.55
2010,2,29,4,3566.79
